n,m,F,phy_mob_a,beta_p,soc_mob_a,beta_s,r,s,tolerance,q,theta,init_random_prob,radius,noise_rate,num_joint_activities,pool_multiplier,run,time,avg_path_length,dia,avg_degree,cluster_coeff,corr_soc_phy,corr_soc_cul,corr_phy_cul,num_cultures,size_culture,overall_diversity,ass,num_components,largest_component,within_component_diversity,between_component_diversity,component_diversity_ratio,num_communities,largest_community,within_community_diversity,between_community_diversity,community_diversity_ratio,social_clustering,social_closeness,physical_closeness,overall_closeness,physicalStability,socialStability,culturalStability,num_culture_components,num_regions,max_region_size,num_cooperators,num_defectors,num_strategy_regions,max_strategy_region_size,avg_num_players,avg_num_cooperators,avg_did_cooperate,avg_cooperators_over_players,avg_did_cooperate_over_cooperators,avg_payoff,avg_defector_payoff,avg_cooperator_payoff,avg_mpcr,avg_pool_multiplier
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,38,70000000,nan,nan,nan,nan,nan,nan,nan,0.4978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7343,0.0106,2608,7392,0.1233,0.7261,3.54145,0.276154,0.276083,0.119969,nan,0.00770274,2.94471e-05,0.0076733,0.6,2.12487
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,38,80000000,nan,nan,nan,nan,nan,nan,nan,0.4977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7373,0.0061,2608,7392,0.1233,0.7261,3.54823,0.275616,0.275554,0.119729,nan,0.00769523,2.57487e-05,0.00766948,0.6,2.12894
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,38,90000000,nan,nan,nan,nan,nan,nan,nan,0.4976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7342,0.0106,2608,7392,0.1233,0.7261,3.55396,0.275288,0.275232,0.119575,nan,0.00769471,2.28754e-05,0.00767183,0.6,2.13238
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,38,100000000,nan,nan,nan,nan,nan,nan,nan,0.4976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7342,0.0106,2608,7392,0.1233,0.7261,3.55868,0.274961,0.274911,0.119433,nan,0.0076908,2.0579e-05,0.00767022,0.6,2.13521
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5087,4913,0.1333,0.023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,10000000,nan,nan,nan,nan,nan,nan,nan,0.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9959,0.0003,0,10000,0.0001,1.0,4.05424,0.00317761,0.00130645,0.00106899,nan,0.000116202,0.000354443,-0.000238241,0.6,2.43254
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,20000000,nan,nan,nan,nan,nan,nan,nan,0.9874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9944,0.0003,0,10000,0.0001,1.0,4.06264,0.00158766,0.000652752,0.000534111,nan,5.80592e-05,0.000177094,-0.000119035,0.6,2.43759
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,30000000,nan,nan,nan,nan,nan,nan,nan,0.9887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9953,0.0003,0,10000,0.0001,1.0,4.0664,0.00105813,0.000435042,0.000355971,nan,3.86949e-05,0.000118028,-7.93335e-05,0.6,2.43984
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,40000000,nan,nan,nan,nan,nan,nan,nan,0.9876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.995,0.0003,0,10000,0.0001,1.0,4.06703,0.000793546,0.000326259,0.00026696,nan,2.90192e-05,8.85153e-05,-5.94961e-05,0.6,2.44022
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,50000000,nan,nan,nan,nan,nan,nan,nan,0.9876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9955,0.0002,0,10000,0.0001,1.0,4.06762,0.000634789,0.000260988,0.000213552,nan,2.32136e-05,7.0807e-05,-4.75933e-05,0.6,2.44057
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,60000000,nan,nan,nan,nan,nan,nan,nan,0.9884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9956,0.0002,0,10000,0.0001,1.0,4.06809,0.000528965,0.000217479,0.000177951,nan,1.93438e-05,5.90029e-05,-3.96592e-05,0.6,2.44086
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,70000000,nan,nan,nan,nan,nan,nan,nan,0.9879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9956,0.0003,0,10000,0.0001,1.0,4.06844,0.000453382,0.000186404,0.000152524,nan,1.65797e-05,5.0572e-05,-3.39923e-05,0.6,2.44106
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,80000000,nan,nan,nan,nan,nan,nan,nan,0.9889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9954,0.0002,0,10000,0.0001,1.0,4.0686,0.000396701,0.0001631,0.000133456,nan,1.4507e-05,4.42497e-05,-2.97427e-05,0.6,2.44116
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,90000000,nan,nan,nan,nan,nan,nan,nan,0.9893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9956,0.0004,0,10000,0.0001,1.0,4.06882,0.000352615,0.000144975,0.000118625,nan,1.28948e-05,3.93321e-05,-2.64373e-05,0.6,2.44129
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,38,100000000,nan,nan,nan,nan,nan,nan,nan,0.9867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9939,0.0003,0,10000,0.0001,1.0,4.06905,0.000317347,0.000130474,0.00010676,nan,1.16051e-05,3.53982e-05,-2.37931e-05,0.6,2.44143
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,0,nan,nan,nan,nan,nan,nan,nan,0.9999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5031,4969,0.1377,0.0185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,10000000,nan,nan,nan,nan,nan,nan,nan,0.7375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9048,0.0008,0,10000,0.0001,1.0,6.3213,0.00210494,0.00131881,0.000828091,nan,6.28253e-05,0.000256763,-0.000193938,0.6,3.79278
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,20000000,nan,nan,nan,nan,nan,nan,nan,0.6994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8982,0.0012,0,10000,0.0001,1.0,6.60723,0.00104984,0.000657754,0.00041301,nan,3.13341e-05,0.000128061,-9.67265e-05,0.6,3.96434
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,30000000,nan,nan,nan,nan,nan,nan,nan,0.7263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9116,0.0008,0,10000,0.0001,1.0,6.72701,0.000699272,0.000438114,0.000275096,nan,2.08709e-05,8.5298e-05,-6.44271e-05,0.6,4.03621
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,40000000,nan,nan,nan,nan,nan,nan,nan,0.6923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8925,0.0011,0,10000,0.0001,1.0,6.7942,0.000524207,0.000328431,0.000206225,nan,1.56458e-05,6.39434e-05,-4.82976e-05,0.6,4.07652
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,50000000,nan,nan,nan,nan,nan,nan,nan,0.6972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8995,0.0014,0,10000,0.0001,1.0,6.84856,0.000419239,0.000262665,0.00016493,nan,1.25129e-05,5.11393e-05,-3.86264e-05,0.6,4.10914
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,60000000,nan,nan,nan,nan,nan,nan,nan,0.712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.902,0.0011,0,10000,0.0001,1.0,6.88305,0.000349296,0.000218844,0.000137414,nan,1.04253e-05,4.26075e-05,-3.21822e-05,0.6,4.12983
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,70000000,nan,nan,nan,nan,nan,nan,nan,0.7056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9024,0.0007,0,10000,0.0001,1.0,6.90137,0.000299358,0.000187556,0.000117768,nan,8.9348e-06,3.6516e-05,-2.75812e-05,0.6,4.14082
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,80000000,nan,nan,nan,nan,nan,nan,nan,0.6977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8948,0.0014,0,10000,0.0001,1.0,6.91858,0.00026191,0.000164094,0.000103036,nan,7.81712e-06,3.19481e-05,-2.4131e-05,0.6,4.15115
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,90000000,nan,nan,nan,nan,nan,nan,nan,0.7006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8957,0.0025,0,10000,0.0001,1.0,6.93357,0.00023279,0.00014585,9.15803e-05,nan,6.94798e-06,2.8396e-05,-2.1448e-05,0.6,4.16014
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,39,100000000,nan,nan,nan,nan,nan,nan,nan,0.6913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8924,0.0015,0,10000,0.0001,1.0,6.94728,0.000209496,0.000131255,8.24163e-05,nan,6.25273e-06,2.55545e-05,-1.93018e-05,0.6,4.16837
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,4988,5012,0.1411,0.0219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,10000000,nan,nan,nan,nan,nan,nan,nan,0.5022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.817,0.0057,0,10000,0.0001,1.0,6.9615,0.00663445,0.00600361,0.00260192,nan,0.000417111,0.000297706,0.000119405,0.6,4.1769
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,20000000,nan,nan,nan,nan,nan,nan,nan,0.3126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7372,0.0037,0,10000,0.0001,1.0,7.6475,0.00329795,0.00298437,0.0012934,nan,0.000207344,0.000147988,5.93559e-05,0.6,4.5885
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,30000000,nan,nan,nan,nan,nan,nan,nan,0.2433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6879,0.0069,0,10000,0.0001,1.0,8.04654,0.00219425,0.00198561,0.00086055,nan,0.000137954,9.8462e-05,3.94917e-05,0.6,4.82792
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,40000000,nan,nan,nan,nan,nan,nan,nan,0.2251,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6766,0.0115,0,10000,0.0001,1.0,8.30144,0.00164403,0.00148771,0.000644762,nan,0.000103361,7.37721e-05,2.95889e-05,0.6,4.98086
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,50000000,nan,nan,nan,nan,nan,nan,nan,0.1836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6508,0.0079,0,10000,0.0001,1.0,8.47244,0.00131442,0.00118944,0.000515495,nan,8.26385e-05,5.89818e-05,2.36567e-05,0.6,5.08346
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,60000000,nan,nan,nan,nan,nan,nan,nan,0.1722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6321,0.009,0,10000,0.0001,1.0,8.63196,0.0010949,0.000990796,0.000429404,nan,6.88372e-05,4.91313e-05,1.97059e-05,0.6,5.17918
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,70000000,nan,nan,nan,nan,nan,nan,nan,0.1698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6512,0.009,0,10000,0.0001,1.0,8.74898,0.000938214,0.000849004,0.000367952,nan,5.8986e-05,4.21002e-05,1.68858e-05,0.6,5.24939
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,80000000,nan,nan,nan,nan,nan,nan,nan,0.1383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5931,0.0087,0,10000,0.0001,1.0,8.8294,0.000820757,0.000742715,0.000321887,nan,5.16014e-05,3.68296e-05,1.47718e-05,0.6,5.29764
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,90000000,nan,nan,nan,nan,nan,nan,nan,0.1486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6323,0.0092,0,10000,0.0001,1.0,8.90308,0.000729436,0.000660078,0.000286073,nan,4.586e-05,3.27318e-05,1.31282e-05,0.6,5.34185
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,39,100000000,nan,nan,nan,nan,nan,nan,nan,0.1232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5872,0.0229,0,10000,0.0001,1.0,8.96592,0.000656403,0.000593989,0.00025743,nan,4.12684e-05,2.94546e-05,1.18138e-05,0.6,5.37955
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,0,nan,nan,nan,nan,nan,nan,nan,0.9998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5000,5000,0.1452,0.0189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,10000000,nan,nan,nan,nan,nan,nan,nan,0.4194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7909,0.0073,0,10000,0.0001,1.0,7.16465,0.0038765,0.00322773,0.00165348,nan,9.03674e-05,0.00025632,-0.000165953,0.6,4.29879
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,20000000,nan,nan,nan,nan,nan,nan,nan,0.2345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7068,0.0051,0,10000,0.0001,1.0,7.88727,0.00192866,0.00160588,0.000822653,nan,4.49602e-05,0.000127526,-8.2566e-05,0.6,4.73236
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,30000000,nan,nan,nan,nan,nan,nan,nan,0.1487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6315,0.0086,0,10000,0.0001,1.0,8.32739,0.00128358,0.00106876,0.000547497,nan,2.99222e-05,8.48721e-05,-5.49499e-05,0.6,4.99644
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,40000000,nan,nan,nan,nan,nan,nan,nan,0.1068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5702,0.029,0,10000,0.0001,1.0,8.62956,0.00096185,0.000800876,0.000410268,nan,2.24223e-05,6.3599e-05,-4.11767e-05,0.6,5.17774
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,50000000,nan,nan,nan,nan,nan,nan,nan,0.074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5227,0.0331,0,10000,0.0001,1.0,8.86253,0.000769078,0.000640366,0.000328043,nan,1.79284e-05,5.08526e-05,-3.29242e-05,0.6,5.31752
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,60000000,nan,nan,nan,nan,nan,nan,nan,0.0671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5374,0.0129,0,10000,0.0001,1.0,9.04624,0.000640675,0.000533452,0.000273274,nan,1.49352e-05,4.23624e-05,-2.74272e-05,0.6,5.42774
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,70000000,nan,nan,nan,nan,nan,nan,nan,0.0567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4975,0.0304,0,10000,0.0001,1.0,9.19655,0.000549012,0.00045713,0.000234176,nan,1.27984e-05,3.63015e-05,-2.35032e-05,0.6,5.51793
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,80000000,nan,nan,nan,nan,nan,nan,nan,0.0504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4786,0.0226,0,10000,0.0001,1.0,9.32611,0.000480296,0.000399914,0.000204865,nan,1.11965e-05,3.17579e-05,-2.05614e-05,0.6,5.59567
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,90000000,nan,nan,nan,nan,nan,nan,nan,0.0271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4173,0.0619,0,10000,0.0001,1.0,9.43958,0.000426867,0.000355427,0.000182076,nan,9.95095e-06,2.82251e-05,-1.82741e-05,0.6,5.66375
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,40,100000000,nan,nan,nan,nan,nan,nan,nan,0.0145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.3638,0.0224,0,10000,0.0001,1.0,9.57396,0.000384135,0.000319846,0.000163849,nan,8.95479e-06,2.53996e-05,-1.64448e-05,0.6,5.74438
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5010,4990,0.1317,0.0279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,10000000,nan,nan,nan,nan,nan,nan,nan,0.332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.623,0.0096,1089,8911,0.0703,0.8896,4.16584,0.213749,0.213117,0.0885568,nan,0.0108682,0.000307345,0.0105608,0.6,2.4995
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,20000000,nan,nan,nan,nan,nan,nan,nan,0.3457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6589,0.0076,365,9635,0.0294,0.9635,5.11211,0.136809,0.136492,0.0560158,nan,0.00778977,0.000168166,0.0076216,0.6,3.06727
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,30000000,nan,nan,nan,nan,nan,nan,nan,0.2871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6712,0.004,139,9861,0.0122,0.9861,5.86571,0.0925708,0.0923661,0.0381505,nan,0.00494525,0.000110203,0.00483505,0.6,3.51943
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,40000000,nan,nan,nan,nan,nan,nan,nan,0.2562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7076,0.0079,68,9932,0.006,0.9932,6.44253,0.0693982,0.0692485,0.0286425,nan,0.00359591,8.07706e-05,0.00351514,0.6,3.86552
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,50000000,nan,nan,nan,nan,nan,nan,nan,0.1792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6439,0.0067,42,9958,0.0038,0.9958,6.88499,0.0553409,0.0552233,0.0228453,nan,0.0028195,6.37134e-05,0.00275579,0.6,4.131
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,60000000,nan,nan,nan,nan,nan,nan,nan,0.1172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5895,0.0103,19,9981,0.002,0.9981,7.26628,0.0456655,0.0455685,0.0188659,nan,0.00231693,5.2501e-05,0.00226443,0.6,4.35977
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,70000000,nan,nan,nan,nan,nan,nan,nan,0.0848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5551,0.014,12,9988,0.0013,0.9988,7.59638,0.0387971,0.0387149,0.0160337,nan,0.00196531,4.45409e-05,0.00192077,0.6,4.55783
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,80000000,nan,nan,nan,nan,nan,nan,nan,0.081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.541,0.0201,7,9993,0.0008,0.9993,7.86661,0.0336797,0.0336082,0.0139191,nan,0.00170593,3.86859e-05,0.00166724,0.6,4.71997
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,90000000,nan,nan,nan,nan,nan,nan,nan,0.0426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4617,0.0232,5,9995,0.0006,0.9995,8.11632,0.0297495,0.0296864,0.0122949,nan,0.00150686,3.41728e-05,0.00147269,0.6,4.86979
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,40,100000000,nan,nan,nan,nan,nan,nan,nan,0.0258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.3884,0.0907,3,9997,0.0004,0.9997,8.36366,0.0266373,0.0265807,0.0110086,nan,0.00134922,3.05988e-05,0.00131862,0.6,5.01819
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-06,5,0.6,41,0,nan,nan,nan,nan,nan,nan,nan,0.9999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5017,4983,0.1335,0.0191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-06,5,0.6,41,10000000,nan,nan,nan,nan,nan,nan,nan,0.3862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.779,0.0025,15,9985,0.0016,0.9985,7.19591,0.00575598,0.00507356,0.00239727,nan,0.000226461,0.000277504,-5.10424e-05,0.6,4.31754
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-06,5,0.6,41,20000000,nan,nan,nan,nan,nan,nan,nan,0.1959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6775,0.0065,9,9991,0.001,0.9991,7.96345,0.00289332,0.00255382,0.00120749,nan,0.000112685,0.000138137,-2.54523e-05,0.6,4.77807
